label,setting,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,oceanic,13.15999999,3135.840003,9151.219997,218.8200002,263.0499999,0.14,29.6,6.450000005,11.94000001,2.528490233,104.0500001,34.69000001,368.2799996,136.3899999,552.2500006,106.34,787.0200001,128.2600001
0,continental,4.469213521,1243.999999,10165.99999,98.00000007,200.9999998,0.004,19,0.619999999,2.170000001,0.196015986,26.99999999,10.17,122.0000001,47.99999996,208.9999999,41.99999996,330.0000001,58.00000006
0,continental,4.536106568,2141.999998,10442,221.9999998,330.0000001,0.0328,26,2.520000001,8.66999999,0.510337477,62.99999993,21.96000001,242,87.99999997,376.0000001,72.99999998,524.9999995,87.00000008
0,continental,4.331088021,6914.999993,8916.000004,1000.999999,1309.000001,0.083,78.00000006,7.419999995,17.89000002,0.588047958,180,67.15,769.9999997,278.9999998,1206.000001,226.9999999,1672,260.9999998
1,oceanic,16.95200337,869.8475729,9078.109084,19.59634727,30.3365024,0.009703564,9.864207742,0.666427098,1.882426734,1.305164595,15.56254972,5.935563561,67.9769909,31.77052913,152.5210228,34.32956884,309.5613771,61.26661851
0,continental,4.510250777,1476.999999,9855.000009,141.0000001,241.0000002,0.033,22.00000001,1.010000001,3.54,0.313161634,38.00000003,14.65999999,166.9999999,61.99999993,266.0000002,54.00000002,407.9999999,68.00000005
0,continental,13.84999999,1499.620001,9003.120005,65.07000004,115.47,0.03,15.21999998,2.500000002,5.869999997,2.841651862,47.40999997,15.79,164.58,63.62999997,263.3299999,50.65000004,408.7599995,73.87
0,continental,11.02999999,670.1200003,11737.04001,32.28,284.2199999,0.34,7.810000002,1.059999999,1.429999998,0.672717584,12.85000001,4.950000001,60.92999998,24.89999999,123.3700001,29.78999999,282.3899997,57.54000006
0,continental,10.39999999,289.0000002,10123.99999,43.99999995,115.9999999,0.009,10,0.2,0.68,0.382753108,4.999999996,1.9,23,10,50.99999999,12.99999999,131.0000001,27.99999998
0,continental,15.78,801.6799998,8861.319998,30.67,107.8299999,0.01,14.13,0.8,1.680000001,0.985879219,15.44,5.529999996,68.73000001,29.76000001,155.0500002,34.31999999,319.85,64.25999997
1,oceanic,11.34000001,950.7700004,11467.18999,61.34999999,143.7900001,0.4,13.58,1.020000001,2.349999999,0.777104796,23.97,8.71,102.7700001,40.52000003,178.06,36.38000002,298.75,51.67000005
0,continental,4.865283224,781.0000002,11469.00001,107.0000001,218.0000002,0.004,22.00000001,0.53,1.82,0.156580817,18,7.140000004,83.99999999,33.00000001,152,31.99999998,261.9999998,45.00000002
1,oceanic,30.77999996,2101.770001,7538.570002,26.48000001,45.18999997,0.04,2.73,3.940000002,10.08999999,7.167921845,87.2299999,26.04000001,263.1600002,94.30000006,357.81,67.38000006,491.0499996,84.55999994
0,continental,6.199999993,259,12435.99999,91.99999993,266.0000002,0.003,12,0.2,0.580000001,0.371154529,4.999999996,1.699999999,21.00000001,8.999999991,47.99999996,12,117.0000001,26.99999999
0,continental,2.466540472,806.874527,11888.52187,156.6017929,344.6460838,0.020828878,28.94704152,0.22083908,0.933646583,0.461263951,10.4689497,4.557255072,64.58021849,29.98812407,150.6918741,37.86164839,373.988866,75.43337185
1,oceanic,14.84,13991.71,7880.059995,792.7399994,686.2600001,0.32,328.0799998,36.63000003,73.29000005,15.32172292,564.8399995,174.1500001,1723.060002,603.5400007,2279.470001,414.5199995,2922.280002,439.95
0,continental,9.780000005,1757.6,10843.74999,182.4199998,532.0500006,0.01,32.54000003,0.930000001,3.449999999,3.282397868,39.17000004,14.13,163.2300001,63.40000002,301.6600002,65.16000005,586.3700004,113.13
0,continental,3.371343382,1633.49563,10185.94894,1171.989752,1427.174223,0.034102549,63.95155339,1.34441065,4.041053834,1.625216704,48.41156786,20.02463036,255.7078743,109.9183873,576.1141817,134.350831,1205.729084,239.0040036
1,oceanic,5.200000004,1352.000001,17122.81999,101.0000001,103.9999999,0.01,19.69999999,0.599999999,2.000000002,0.231971581,22.00000001,8.280000004,115.9999999,49.99999996,238,54.00000002,451.0000001,81.99999993
1,oceanic,10.39000001,2097.57,8638.479998,108.1900001,162.1400001,0.02,37.56000004,2.37,6.480000002,2.273321495,65.89000007,22.16,237.7700001,87.86999992,355.3599998,68.40999993,486.3600002,76.15999993
0,continental,7.560000009,1173.22,10926.73999,97.61000005,307.18,0.11,17.39999999,0.619999999,2.000000002,1.032273534,21.97,8.75,103.2299999,44.44999997,201.1300002,44.41999998,382.0799999,75.64999994
1,oceanic,9.989999995,766.8800006,10058.48001,22.34999998,53.25999999,0.01,7.550000006,0.54,1.419999999,0.545133215,15.21,6.199999993,75.28999998,32.15999999,149.95,30.86000002,262.9499999,45.94000001
1,oceanic,16.33000001,1371.74,8771.639993,33.59000001,71.73000003,0.03,15.61,0.940000001,2.819999998,1.125062167,31.28999999,11.19000001,134.8700002,53.55999996,236.1400001,47.74000004,382.4700001,67.31000007
1,oceanic,12.73000001,882.0400009,9115.139992,22.95000001,47.60000003,0.48,5.540000003,0.650000001,1.810000001,0.521936058,20.39000001,7.740000006,88.91999999,37.31,165.75,34.31999999,291.0199997,53.42999998
0,continental,8.399999999,1017.41,10711.54999,60.61,233.9199999,0.01,16.35,0.549999999,1.709999998,1.148259325,17.91999999,7.150000003,85.28999992,37.28000003,185.77,43.44000004,387.4700002,78.47999993
0,continental,16.36999998,1307.100001,8371.110004,58.64999994,81.58,0.04,16.29999998,2.880000002,6.629999994,3.444777972,50.14000004,15.15999999,128.92,53.28999997,223.0299998,43.11000001,345.5400001,60.12000001
0,continental,17.39999999,2118.6,8105.320008,120.15,163.6799999,0.05,20.73,4.110000001,8.71,5.973268205,68.96000003,22.26,228.6599999,82.02000001,364.0900001,76.92000008,629.3599998,114.43
0,continental,3.202364922,801.6369518,11038.90991,148.8433006,313.8238326,0.012218997,31.26571746,0.296263375,1.07289909,0.378123463,10.08200081,4.708170935,55.98808961,27.3727778,154.7085968,38.69603311,377.4058685,79.52407404
1,oceanic,12.67,4177.929998,8584.749992,147.3000001,212.0299998,0.07,17.32000001,6.090000005,15.73000001,4.488650093,132.7299999,44.94999999,494.81,184.2600001,750.2899998,141.3,1078.450001,178.4600001
1,oceanic,8.290000009,2309.58,9150.729993,40.89000004,83.65999995,0.03,10.28000001,3.929999997,7.979999994,3.212806397,76.43000007,24.66999997,264.4399997,97.8599999,385.4799997,70.14999994,504.2999998,81.90000005
1,oceanic,8.84675353,713.7777797,9676.426652,22.75489244,42.03960773,0.023029557,5.339500973,0.69450117,2.159331668,1.453110239,17.57315894,5.600845864,56.41408051,27.07360965,145.0125338,35.92838782,345.0497523,69.45185118
1,oceanic,8.170000009,4489.509997,8649.930001,135.18,210.9899999,0.08,50.32999995,6.570000007,16.09,4.859804612,158.8999999,51.28000006,555.9599997,199.4899998,764.7699994,137.7099999,972.0599991,150.56
0,continental,3.208658188,1001.563241,11298.68227,207.1006863,413.6745832,0.019169791,32.0209145,0.570990228,1.290113676,0.5531085,14.51372961,6.086138063,77.20655226,36.0115706,196.2747736,48.48313352,469.2303158,96.65825758
0,continental,4.110000001,795.4200006,11252.81,40.69000001,226.6100001,0.01,10.06000001,0.42,1.359999999,0.800301952,15.89999999,6.050000005,71.50999999,28.80000002,132.9,31.79000001,270.0100001,54.91000004
1,oceanic,5.839999998,14199.99999,10300.00001,81.80000006,185.9999999,0.0923,33.89999998,10.79999999,31.2,6.286429846,231.0000001,97.10000002,1179.999999,454.0000001,1879.999999,415.0000003,3730.000002,866.999999
1,oceanic,7.120000006,2989.430003,9712.669993,112.53,221.37,0.03,74.21000007,3.02,8.180000006,2.180532861,87.14999991,31.71,357.5699996,130.3100001,537.2499998,98.24000005,725.8700008,112.0000001
0,continental,4.059129537,1245.999999,11602.99999,91.99999993,181.0000001,0.925000001,23,1.530000001,2.95,0.260968029,30.00000002,10.85999999,122.0000001,49,205.9999998,43.00000004,327.0000003,58.00000006
0,continental,8.027625965,1543,12439.00001,271.0000001,375.0000002,0.667,45.00000002,1.589999999,3.929999997,0.55325222,36.99999999,12.44999999,158,61.99999993,276,58.00000006,464.0000005,82.99999993
0,continental,3.31617368,2000.000002,10448,193,335,0.0031,25.00000002,2.410000002,7.480000002,0.450024867,58.00000006,20.96999998,231.0000001,87.00000008,363,68.00000005,538.0000004,85.99999995
1,oceanic,13.36305546,1349.844266,9609.99078,35.01435447,83.31309589,0.008445488,12.56432553,0.416613496,1.535970236,1.18162516,18.56243214,8.168777501,107.6465466,54.01155589,289.4065433,70.59120428,657.5394938,146.6940301
1,oceanic,9.099999993,2310.000001,7510,41.7,89.49999993,0.0832,4.289999998,4.520000002,8.190000005,2.4357016,20.59999998,9.450000011,142.9999998,54.09999999,273,68.00000005,695.0000007,164.9999999
0,continental,5.529999996,1619.889998,9417.329997,133.24,197.94,0.08,13.09000001,3.059999997,5.549999998,1.159857904,44.39,14.79,164.1099998,62.53000005,266.7499999,50.62999995,392.5299997,68.85000006
1,oceanic,5.200000004,7106.209993,10051.90999,306.83,423.0900004,0.11,100.14,10.08,26.83999997,8.629342795,250.1999998,84.94999996,922.3699997,325.1800002,1322.860001,255.6200003,1895.59,294.38
0,continental,4.764282223,1865.999998,9895.00001,169.9999999,245.9999999,0.025,36.00000002,2.979999999,6.900000004,0.531214921,50.99999999,19.34999998,212.9999998,72.99999998,316.9999998,64,481.9999997,81.99999993
0,continental,13.32999999,811.3999993,11358.83001,59.55000002,330.9600001,0.2,10.12000001,0.52,1.549999999,0.985879219,16.94,6.450000005,77.90999994,31.79000001,160.1700002,37.50000002,343.27,71.62000005
0,continental,17.44000002,2811.33,7498.550006,178.5899999,232.1100002,0.07,33.20000002,5.529999996,11.69,7.318703378,88.79,28.64999998,281.7600002,110.3499999,454.1199998,98.20000005,806.24,148.7100001
1,oceanic,19.92,1980.25,8732.769999,47.60999995,74.26000002,0.02,9.489999991,3.820000001,8.310000004,4.303072823,69.19000006,22.51,229.0199998,81.98999992,325.5700004,62.51999995,469.93,76.85000003
1,oceanic,16.28999999,3386.570001,8442.289991,185.1499998,199.3800002,0.04,21.34999998,3.860000003,10.08,3.781136766,96.07999991,33.66000003,384.94,144.57,628.6199996,120.4499999,933.4600009,159.02
0,continental,3.81509646,1536.408977,10970.2812,440.6255252,572.0816663,0.018480055,41.49021459,2.053404262,4.597492517,1.63699512,37.71324027,12.80234799,146.4541464,62.84536154,314.503642,73.07802254,668.0597105,132.4109834
0,continental,4.536688964,1913,9248.99999,150.9999999,243.9999998,0.017,26.99999999,2.38,6.389999998,0.490619894,54.99999994,19.94,213.9999998,78.99999995,252.0000001,49.99999996,382.0000001,64
0,continental,7.769499302,1751,11936,316.0000003,421.0000002,0.031,56,1.489999999,4.199999996,0.681996448,41.00000003,14.61,179,70,318,66.00000007,514,87.99999997
0,continental,14.58,1047.45,8346.350006,43.69000003,139.9500001,0.01,10.17,0.59,1.52,0.904689166,16.55999998,6.470000005,82.91999992,38.34999997,187.3100001,43.01000004,381.5199996,78.65999999
0,continental,11.39,311.7300003,7344.659997,15.35000001,41.04999996,0.03,2.810000001,0.54,1.120000001,0.800301953,7.41,2.509999997,27.7,11.42999999,50.04,11.38,109.32,23.17000001
1,oceanic,4.869999998,1959.999998,7869.999993,32.59999999,105,0.0774,12.89999999,0.849,1.94,0.570650088,15,7.790000006,103.9999999,50.99999999,259,65.90000006,684.0000004,169.9999999
0,continental,5.869999997,1263.25,12036.52001,91.71999999,589.2999999,0.02,24.18000003,0.51,1.769999999,1.125062166,19.98000001,8.100000002,99.24000009,44.76000001,208.9399998,48.48999999,457.82,95.53000006
0,continental,5.12,1467.509999,12623.83999,98.06000002,408.7799997,0.02,23.42000001,0.619999999,2.520000001,1.009076377,29.77000002,11.33,139.1900001,60.16000006,262.3599999,57.12999999,495.0200002,87.42999992
1,oceanic,14.41999999,2838.119999,8313.030004,261.3999999,290.5199997,0.06,73.51000004,3.950000003,9.740000003,2.400905864,88.90000001,30.38000003,330.9800003,121.3,503.1300004,95.55999998,739.0499994,119.9400001
0,continental,6.869999999,647.0800003,10310.92999,71.79999996,177.9,0.01,10.79000001,0.43,1.690000002,1.136660745,18.49999998,5.360000004,57.25,23.51999998,97.73000005,20.01999999,169.9699998,32.20000002
1,oceanic,12.54753896,523.9421115,10015.21284,8.017748478,19.83607168,0.008015652,4.52542691,0.228670696,0.939468465,0.40524223,9.172024561,3.340829124,38.29506535,21.19423049,103.9339086,24.75436744,232.8128654,46.40106579
1,oceanic,12.38999999,3657.430001,9155.17,75.56999996,127.1100001,0.04,13.32000001,4.970000003,13.87,4.546642989,120.2200001,35.72999998,357.8900002,130.53,488.2199996,91.90999998,662.4499993,103.7700001
1,oceanic,11.01,9982.930003,6774.649999,1095.16,927.6399995,0.31,405.5199998,20.30999998,47.56999995,10.55470692,386.0800004,127.1500001,1285.429999,450.8200003,1698.300002,300.2799999,2093.739999,313.1900001
1,oceanic,23.41000002,5227.100004,8592.419994,233.79,241.7400001,0.09,17.14000002,5.33,11.57,6.959147418,152.04,55.08999995,602.4500004,222.2000002,913.9899997,167.1699998,1227.06,195.5200002
1,oceanic,6.130000007,1660.219999,10771.9,99.91000001,183.8600001,0.02,26.73000001,1.61,4.439999999,1.68179396,48.19999997,16.42999998,189.4900001,72.21,302.2900003,57.70999996,443.0500001,72.89999995
0,continental,9.349003427,2184.999998,12178.00001,381.0000003,466.0000003,0.0029,66.00000007,1.920000001,6.220000004,0.788703376,46.00000003,17.58000001,221.9999998,85.99999995,383.9999997,78.99999995,641.0000007,112.9999999
0,continental,3.069999997,676.4699995,12542.34001,66.93,494.8500005,0.01,11.20000001,0.29,1.179999999,0.661119005,11.49999999,5.029999999,49.95000005,24.18999998,115.4899999,27.88999998,245.2899999,47.54999997
0,continental,5.216310875,1727.999999,10209,179,316.0000003,0.004,23,2.339999998,5.950000004,0.414069272,47.99999996,17.45999999,194,71.99999993,308.9999997,61,470.0000001,78.00000006
0,continental,4.974576753,1772.000002,10583,135.9999999,225.9999999,0.085,23,2.890000002,6.639999994,0.45930373,53.00000005,18.75,200.0000002,71.00000005,306.9999997,59.99999995,462.0000005,76.99999997
0,continental,16.69999999,470.9999999,9795.99999,50.99999999,75.99999995,0.01,24.00000002,0.8,1.979999999,0.782904085,12.99999999,3.800000003,45.00000002,16.99999999,82.99999993,19,173.9999999,34
0,continental,6.960000006,751.8800004,10772.20999,106.24,326.5299998,0.01,14.06999999,0.59,1.33,0.382753108,13.08,5.160000004,56.64000004,27.65000002,139.09,32.43000002,306.6599998,59.15999996
1,oceanic,16.1,4877.459995,9665.130003,857.3800009,748.1700001,0.16,68.87999993,6.349999996,18.46000001,6.309627009,175.8700002,59.53000006,623.9599994,217.5399999,889.9299994,167.05,1243.799999,201.9500002
0,continental,8.229999996,1064.879999,10565.91,79.11000009,335.4299999,0.06,16.15000001,0.68,1.79,1.322238009,20.75,8.070000005,93.28999998,38.85999998,186.6100001,42.57999999,380.9799996,76.66000001
0,continental,4.018495044,2282.999997,10689.99999,205,350.9999996,0.0079,24.00000002,3.010000003,8.280000004,0.354916519,59.99999995,23.43999998,260,94.99999994,387,75.99999995,583.0000003,93.0000001
1,oceanic,8.999999991,4936.190001,9631.9,284.1599999,376.5299997,0.06,26.29999997,8.969999999,23.47000002,8.142202483,203.1599999,69.18000005,713.8600006,248.5599999,1039.000001,198.9599999,1510.33,251.72
0,continental,18.94000001,1845.2,7599.799994,86.54999996,139.4199999,0.14,15.31000001,3.79,8.359999992,5.114973357,58.81999998,18.68,210.4399999,74.30999995,313.2600003,66.29999994,529.5099996,102.2200001
0,continental,5.849999999,399.2900003,9759.719995,19.4,72.16000008,0.03,6.029999998,0.36,0.870000001,0.556731795,8.740000007,2.989999998,35.24999997,14.43,73.21000002,16.55,151.6500001,32.79000002
1,oceanic,26.28999999,1682.929999,8202.069992,26.21999998,47.84,0.04,3.55,3.220000002,8.109999996,3.804333923,65.23000007,20.13000001,203.1099999,71.50999999,285.5700003,54.37,411.2399995,66.10999998
1,oceanic,6.860000005,1281.729999,10542.45,61.24,141.56,0.01,17.25999998,1.129999999,3.41,0.962682061,32.23000004,11.88000001,138.07,55.44000005,239.0399999,48.26000005,379.2600003,64
1,oceanic,41.10000001,1028.000001,9633.249997,2.000000002,4.999999996,0.01,2.799999998,0.4,1.600000001,0.811900533,21.00000001,8,110,41.99999996,193,41.99999996,327.0000003,61
0,continental,5.720000003,796.8100002,11004.92,45.54999997,156.6599999,0.01,9.319999992,0.49,1.509999999,0.568330373,17.45999999,6.789999996,64.67999997,31.28999999,136.83,30.08000001,246.5000002,47.58000003
1,oceanic,9.089999995,1734.999999,9917.430005,84.98999995,137.19,0.01,13.17999999,2.699999999,6.580000006,2.006554176,55.85999995,19.79999999,208.5499999,74.89000007,319.3600003,58.82999995,445.5799998,69.95000003
1,oceanic,18.01000001,2079.780002,8815.789993,77.89000003,100.4699999,0.02,10.14999999,2.089999999,5.259999998,1.786181173,53.62000004,19.17000001,216.5999999,87.21999993,380.2899996,74.23999996,599.1200006,109.7000001
1,oceanic,12,5042.999998,11165.01999,34.99999997,71.00000005,0.01,47.00000001,1.9,7,2.667673179,85.00000006,34,438.0000005,192.0000001,921.9999999,203,1685.999999,295
1,oceanic,42.10000002,733.1600008,9951.440003,22.54999999,32.25,0.04,38.47999997,0.71,2.439999998,1.33383659,23.3,8.41999999,84.25000009,32.05000001,151.26,29.46000003,233.7600002,39.38000002
1,oceanic,7.270000002,2990.409998,8828.629994,61.61000003,119.1300001,0.07,22.23000002,4.840000004,10.30999999,3.282397872,96.31000003,32.54000003,354.8999997,132.2200001,519.08,93.63999999,669.2599999,104.8399999
1,oceanic,14.24999999,2726.710001,7929.759995,105.4899999,146.3600001,0.03,17.29999999,3.689999999,9.400000009,3.804333927,85.09999998,28.26000003,307.5700003,116.3699999,476.3900005,90.92999998,682.4699993,113.1199999
1,oceanic,13.12,6652.489994,9084.46,2165.860002,1404.43,0.37,223.4100002,13.97999999,29.16000002,6.21683837,251.6100002,86.67000009,891.7199993,310.4800002,1263.770001,238.0599999,1731.720001,265.8500002
1,oceanic,10.74999999,2645.849998,8611.08,87.95000004,141.42,0.08,8.799999997,3.379999998,8.019999995,2.806856124,80.52999998,28.51999999,311.0699999,117.1400001,472.7400001,90.2000001,675.4800005,115.5399999
1,oceanic,13.83,1882.990002,8470.280001,300.5499998,254.3899998,0.06,55.40999998,3.160000003,6.270000002,2.16893428,61.19999998,20.96999998,225.9899999,81.00999997,339.9899996,63.72999993,478.7300003,78.57999991
1,oceanic,13.52000001,609.6900002,9794.22999,16.42000001,44.22999996,0.01,4.990000004,0.38,1.27,0.487140319,14.23999999,5.370000004,61.28000005,24.83000003,111.39,23.01000002,192.1000001,34.15
1,oceanic,12.66000001,4147.62,9356.490005,299.13,392.9599999,0.06,61.03000001,5.230000002,14.16999999,5.984866783,150.0299999,49.80000003,524.1499998,191.3400002,749.6600007,142.1200001,1054.5,171.6999999
1,oceanic,19.21999999,2968.469999,8038.090008,75.81000006,115.9199999,0.05,6.159999998,3.659999997,10.44000001,3.525968031,91.93999991,31.39000002,338.5899997,124.7199999,527.6300004,101.4299999,795.7200001,132.84
0,continental,7.299999998,904.9999996,10439.00001,131.9999999,412,0.006,22.00000001,0.5,1.419999999,1.191174068,14.00000001,5.300000005,70,31.99999998,162.0000002,41.00000003,406.9999998,89.00000007
1,oceanic,7.850000005,1652.01,9744.080002,93.27000005,158.9100001,0.03,36.15000003,1.680000001,4.58,1.287442273,47.37000003,16.74000001,186.33,70.70999996,287.2200001,55.60999999,407.8600001,66.44999996
0,continental,19.63999998,979.6799998,7645.840008,80.83000004,133.48,0.09,10.38000001,2.529999999,4.22,3.282397872,31.68000001,9.750000007,101.1000001,37.53999998,166.0400001,34.91000001,308.2599999,60.02999995
1,oceanic,10.70000001,6320.999995,11109.18001,78.00000006,152,0.02,42.5,2.400000002,8.500000006,2.20373002,122.0000001,49.99999996,646,260.9999998,1170.000001,234.9999999,1739.999999,291.9999997
0,continental,15,864.9300003,7450.659992,34.88999996,70.21999998,0.05,7.540000002,1.479999999,2.989999998,2.19213144,23.43000002,7.829999999,87.14000008,34.65999997,156.7100001,34.39000001,296.0199998,58.26999999
1,oceanic,25.72999999,8502.779993,8489.500007,1335.7,951.0000001,0.12,189.7900001,17.02000001,46.40999996,18.22136767,371.5599998,111.47,1103.040001,383.1799999,1420.24,254.5400001,1850.059998,283.7999999
1,oceanic,12.20000001,4038.000004,6241.380001,14.00000001,39.99999997,0.04,115.4,3.699999999,9.599999999,2.4357016,91.99999993,31.99999998,387,166.9999999,802.9999995,183.0000001,1571,261.9999998
0,continental,13.10000001,285,8870.999995,27.99999998,66.00000007,0.011,5.999999995,0.3,0.71,0.469742451,5.999999995,2.100000001,25.00000002,11,53.00000005,12.99999999,131.0000001,29.00000001
0,continental,7.078682364,2343.999998,10799,556.9999998,613.0000007,0.0389,66.00000007,2.23,6.220000004,0.676197159,58.00000006,18.82,228,91.99999993,382.0000001,78.99999995,625.9999997,105
0,continental,8.66,428.6399997,9858.149999,26.97999998,65.59999994,0.02,8.160000005,0.48,1.149999999,0.742309059,9.989999995,3.41,39.81000004,15.65,75.95999999,18.07999999,170.0399999,34.75000001
0,continental,3.730000002,740.5499995,12035.04,40.71999997,346.9500001,0.04,8.720000001,0.29,1.120000001,0.707513322,13.58,4.909999999,63.08000005,26.41999998,134.5399999,31.93000003,296.8499998,61.13000003
0,continental,7.337643843,1352.000001,8851.999995,169.0000002,252.0000001,0.019,43.00000004,1.010000001,3.259999999,0.534694494,30.00000002,11.07999999,134.9999998,54.99999994,175.0000001,38.00000003,296.9999998,53.00000005
1,oceanic,17.39999999,9880.000009,12000,180,510.9999998,0.191,27.6,6.069999999,16.29999998,1.145939609,118.9999999,52.59999998,665.9999997,292.9999998,1299.999999,298.9999998,2810.000001,627.0000002
1,oceanic,34.58,1700.23,7263.189997,19,33.47999998,0.04,2.520000001,4.069999998,8.649999991,6.390817053,70.49000007,21.35999998,210.56,74.10999995,293.0500002,55.01000001,408.7500003,71.58999993
1,oceanic,43.59999997,871,9665.610007,10,12,0.02,2.6,0.8,2.100000001,0.811900533,18,7,78.99999995,34,155.9999999,36.99999999,271.0000001,49.99999996
0,continental,6.339243894,1370,12613.00001,192.0000001,364.0000003,0.01,27.99999998,1.299999999,3.680000003,0.272566608,33.00000001,12.25000001,141.9999999,57.00000004,243.9999998,49.99999996,410.0000003,70
0,continental,6.569123172,4644.999996,10495,969.9999994,1174,0.01,93.0000001,4.760000003,13.53999999,1.051991118,113.9999999,39.96000004,481.9999997,187.0000002,804.9999993,158.9999999,1220.000001,197.9999999
1,oceanic,16.99999999,2084.999999,10873.14999,3.999999997,8.999999991,0.01,2.699999999,1,3.800000003,1.739786856,47.99999996,19,231.0000001,89.99999991,387,76.99999997,583.0000003,103.0000001
1,oceanic,7.800000006,20496.99999,10006.06001,411.0000001,376.9999998,0.47,367.8000001,23.3,47.00000001,14.03428063,342,127,1499.000001,782.9999999,3014,693.9999993,6298.999995,1046.000001
0,continental,5.910000002,1202.010001,10229.21001,74.88000005,372.9700004,0.01,13.26,0.8,2.430000002,1.565808172,22.28999998,8.679999996,103.62,43.94000004,203.1700002,45.96,426.1799999,88.48999998
1,oceanic,20.21000002,8563.560001,7323.390005,306.0800002,316.2199998,0.13,47.71000005,18.89,45.99000005,18.19817053,371.6700003,116.2500001,1145.029999,381.6800004,1464.070001,265.5500001,1952.250002,301.2099999
0,continental,11.59999999,325,10302.00001,29.00000001,46.00000003,0.006,16.99999999,0.4,1.05,0.651840143,8,2.699999999,30.00000002,12,57.00000004,14.00000001,118.9999999,23
0,continental,4.514290853,2216,10826.00001,177.9999999,310.0000001,0.0272,26,2.780000001,6.760000001,0.524255772,56,21.56000002,231.0000001,91.99999993,352.9999997,66.00000007,478.9999995,81.99999993
1,oceanic,6.090000005,4383.269999,9093.519994,131.0000001,212.0299998,0.03,45.10000001,6.619999993,14.32,4.326269984,150.6800002,49.74000001,532.6499996,198.4900001,769.4699995,137.51,954.7999993,151.12
1,oceanic,12.38999999,978.9699993,8996.85999,97.01000009,131.3099999,0.03,20.71000001,1.509999999,2.699999999,0.823499111,27.40000001,9.800000007,106.4200001,40.40999996,173.61,34.03999997,266.2199999,46.05000005
0,continental,16.15999998,2615.030003,9337.969993,290.9200001,543.2899996,0.08,44.46999995,2.559999998,6.199999993,4.5350444,64.25999997,21.56000002,233.4899999,90.98999999,392.64,81.81000006,705.1000005,137.33
1,oceanic,14.21999999,1878.02,9482.259993,211.5000001,261.7200002,0.04,46.70000005,2.68,6.220000004,1.35703375,57.74000006,19.82999999,213.1900002,79.24000002,330.9400003,66.33999997,497.84,82.81999997
1,oceanic,8.140000002,2280,7250.000007,29.79999999,77.59999995,0.143,4.500000002,5.33,9.780000005,2.841651862,20.5,8.290000009,122.9999999,50.79999997,259,68.79999996,676.0000001,181.0000001
1,oceanic,7.199999993,6462.000005,14047.56001,81.00000002,179,0.01,50.60000002,1.400000001,5.300000005,0.811900533,81.99999993,38.00000003,536.0000004,232.0000001,1171,268,2234.999998,401.0000004
0,continental,31.73999997,205.5099999,11538.99999,14.96000002,117.2799999,0.36,4.439999999,0.619999999,0.64,0.289964476,3.499999997,1.739999999,20.47999999,8.250000009,43.50999997,11,112.6699999,24.26999998
1,oceanic,26.29999997,755.0000006,8569.239993,10,18,0.01,5.800000006,0.5,1.400000001,0.811900534,16.00000001,5.999999995,78.99999995,31.00000001,146.0000001,33.00000001,264.0000001,49.99999996
1,oceanic,7.840000006,1622.499998,11419.82001,205.9900002,307.9499997,0.18,25.64000001,1.680000001,4.690000003,1.426625222,45.67000004,16.52,191.8500002,72.83999998,310.5999997,61.33000004,462.37,79.95999992
1,oceanic,9.250000006,773.6799995,12347.08,20.54999999,59.24000002,0.01,8.280000004,0.51,1.810000001,0.591527531,18.31999999,6.719999999,79.09999991,31.31999997,132.16,26.62999997,200.0599998,34.71000003
1,oceanic,5.920000004,1333.189999,10775.05,57.54000006,128.3799999,0.02,20.75,1.289999999,3.750000002,1.415026644,36.84999998,13.03999999,152.6399999,58.87999996,241.8999998,48.11000001,369.3999999,60.58999993
1,oceanic,25.9,1927.000002,8882.920003,144,134.9999998,0.03,3.300000001,1.699999999,5.999999995,2.203730018,70,23.04000001,234.9999999,74.00000005,279.9999998,66.00000007,344.0000003,49
1,oceanic,15.69000001,1051.7,10048.65001,20.23999999,45.84,0.01,22.09000001,0.7,2.249999999,0.83509769,21.72999998,8.119999995,98.06999993,40.62999997,188.8499999,41.23000002,355.2300001,67.85
1,oceanic,16.19727978,1000.145009,9470.333695,34.27016686,63.43222641,0.032889844,7.215308755,0.570136888,1.382422017,0.668983677,20.46334395,6.789645288,76.36927751,40.65907957,197.9312535,46.51726133,395.4316528,74.10910868
0,continental,6.487637254,2339.999998,10454.00001,570.9999997,769.9999997,0.0204,65.00000005,1.82,6.249999995,0.414069272,47.99999996,18.62000002,228.9999998,96.99999994,424.0000004,82.99999993,677.0000005,112.0000001
1,oceanic,13.05000001,2799.239997,8397.960005,198.0600001,229.7699999,0.2,27.85999999,3.780000001,8.789999999,3.050426287,85.70000002,30.00000002,325.5800001,124.5399999,507.5000005,95.60999996,707.5999996,114.9500001
0,continental,3.030000003,700.0600005,12207.67,45.02000003,265.7599999,0.01,10.35,0.43,1.159999999,0.7191119,12.7,4.650000001,49.32000001,24.65000002,118.89,26.85999998,268.4799999,56.73999994
1,oceanic,12.5,11160.29,9164.599991,1590.479999,1305.849999,0.13,299.9699999,16.57999999,42.89999998,3.433179395,383.4999997,124.9400001,1296.12,474.95,1801.160002,332.6599999,2363.740003,365.8399997
